input_doi,matched_doi,confidence,matched_doi_type,matched_in_openalex
10.48550/arxiv.2310.09897,10.18653/v1/2023.emnlp-main.986,1,proceedings-article,TRUE
10.48550/arxiv.2409.15959,10.1109/vr59515.2025.00056,1,proceedings-article,FALSE
10.48550/arxiv.2412.08176,10.1609/aaai.v39i8.32942,1,journal-article,FALSE
10.48550/arxiv.2309.14515,10.1016/j.nima.2024.169436,1,journal-article,TRUE
10.48550/arxiv.2403.19314,10.1109/cvpr52733.2024.01971,1,proceedings-article,FALSE
10.48550/arxiv.2409.10642,10.1007/s11225-024-10110-8,0.9925,journal-article,FALSE
10.48550/arxiv.2105.05976,10.1109/lcsys.2021.3089564,1,journal-article,TRUE
10.48550/arxiv.1410.3198,10.1142/9789814644730_0012,1,proceedings-article,TRUE
10.48550/arxiv.2308.03277,10.1109/cloudnet59005.2023.10490075,1,proceedings-article,TRUE
10.48550/arxiv.0707.3401,10.2140/pjm.2008.237.349,1,journal-article,TRUE
10.48550/arxiv.physics/0504121,10.1007/88-470-0389-x_21,1,book-chapter,FALSE
10.48550/arxiv.1510.02361,10.1002/mma.4473,0.9795,journal-article,TRUE
10.48550/arxiv.2103.16493,10.1007/978-3-030-78191-0_7,1,book-chapter,TRUE
10.48550/arxiv.2309.02578,10.1007/978-3-031-43907-0_6,1,book-chapter,FALSE
10.48550/arxiv.1004.3956,10.1016/j.jde.2011.07.011,0.9576,journal-article,FALSE
10.48550/arxiv.1609.01482,10.2298/fil1713261z,0.8928,journal-article,FALSE
10.48550/arxiv.2101.08751,10.1007/978-3-030-72240-1_26,1,book-chapter,TRUE
10.48550/arxiv.1801.08353,10.1109/tsg.2019.2906016,1,journal-article,TRUE
10.48550/arxiv.0806.2341,10.1038/nphys1129,0.9364,journal-article,FALSE
10.48550/arxiv.1808.01797,10.1007/s10948-018-4838-x,0.9678,journal-article,TRUE
10.48550/arxiv.2203.03551,10.1109/ieeeconf53345.2021.9723109,0.875,proceedings-article,TRUE
10.48550/arxiv.1703.03779,10.1016/j.future.2019.08.014,0.9875,journal-article,TRUE
10.48550/arxiv.1401.5895,10.1007/978-3-319-21356-9_15,0.9956,book-chapter,FALSE
10.48550/arxiv.1909.03852,10.1007/978-3-030-26980-7_50,1,book-chapter,TRUE
10.48550/arxiv.2503.12233,10.1109/twc.2025.3559075,1,journal-article,FALSE
10.48550/arxiv.2203.13885,10.4007/annals.2024.200.2.2,1,journal-article,FALSE
10.48550/arxiv.0903.5376,10.1007/s12044-010-0046-8,1,journal-article,TRUE
10.48550/arxiv.1008.0359,10.1063/1.4711023,0.9875,journal-article,TRUE
10.48550/arxiv.1911.12669,10.1515/mcwf-2020-0105,1,journal-article,TRUE
10.48550/arxiv.1210.4280,10.1017/s1743921314011788,0.8742,journal-article,TRUE
10.48550/arxiv.1908.11060,10.1109/icdar.2019.00195,1,proceedings-article,TRUE
10.48550/arxiv.2105.14572,10.1109/icip42928.2021.9506337,1,proceedings-article,TRUE
10.48550/arxiv.1502.02059,10.1007/978-3-319-31580-5_9,1,book-chapter,TRUE
10.48550/arxiv.1010.0665,10.1080/10586458.2012.661323,1,journal-article,TRUE
10.48550/arxiv.2404.12891,10.1093/qmath/haae021,1,journal-article,TRUE
10.48550/arxiv.2308.10496,10.1007/s42979-025-03798-5,0.9354,journal-article,FALSE
10.48550/arxiv.1102.3670,10.1007/s00454-011-9372-6,1,journal-article,FALSE
10.48550/arxiv.1708.08608,10.1016/j.dark.2019.100274,0.9878,journal-article,TRUE
10.48550/arxiv.2007.13172,10.1007/978-3-030-58452-8_27,1,book-chapter,TRUE
10.48550/arxiv.1607.02739,10.3906/fiz-1703-19,0.9939,journal-article,TRUE
10.48550/arxiv.1709.06951,10.1109/tcomm.2018.2841929,1,journal-article,TRUE
10.48550/arxiv.2009.08890,10.1016/j.amc.2021.126356,1,journal-article,TRUE
10.48550/arxiv.1807.08474,10.1007/s41095-017-0100-x,0.9718,journal-article,FALSE
10.48550/arxiv.2310.10444,10.1093/mnras/stad3192,0.9382,journal-article,FALSE
10.48550/arxiv.2108.10809,10.1109/iccv48922.2021.00361,1,proceedings-article,TRUE
10.48550/arxiv.2004.06906,10.1007/978-3-030-53448-6_54,1,book-chapter,FALSE
10.48550/arxiv.0901.4024,10.1016/j.jfa.2010.02.007,1,journal-article,TRUE
10.48550/arxiv.1102.5701,10.22323/1.110.0116,1,proceedings-article,FALSE
10.48550/arxiv.2303.09589,10.1119/5.0150860,0.967,journal-article,FALSE
10.48550/arxiv.quant-ph/9610040,10.1103/physrevlett.78.1600,0.8789,journal-article,FALSE
10.48550/arxiv.1406.5651,10.1016/j.spa.2018.01.003,0.975,journal-article,TRUE
10.48550/arxiv.2304.11538,10.1090/qam/1672,1,journal-article,TRUE
10.48550/arxiv.1708.00742,10.1109/glocom.2017.8254879,1,proceedings-article,TRUE
10.48550/arxiv.1901.08048,10.13001/ela.2020.5225,1,journal-article,TRUE
10.48550/arxiv.2208.12318,10.3934/dcdss.2023033,1,journal-article,TRUE
10.48550/arxiv.2211.02792,10.1007/s10092-023-00522-8,1,journal-article,TRUE
10.48550/arxiv.2103.05941,10.1109/icra48506.2021.9561773,1,proceedings-article,TRUE
10.48550/arxiv.2202.00899,10.1016/j.fss.2024.108892,1,journal-article,TRUE
10.48550/arxiv.1512.07046,10.1613/jair.4780,1,journal-article,TRUE
10.48550/arxiv.1010.2483,10.1090/s0894-0347-2011-00716-9,1,journal-article,TRUE
10.48550/arxiv.0906.4519,10.4171/ggd/100,1,journal-article,TRUE
10.48550/arxiv.2201.09165,10.1109/icassp43922.2022.9747278,1,proceedings-article,TRUE
10.48550/arxiv.2407.17134,10.1142/s021949882650088x,1,journal-article,FALSE
10.48550/arxiv.math/9801081,10.1090/s0894-0347-98-00275-6,1,journal-article,FALSE
10.48550/arxiv.2209.06420,10.1016/j.jsb.2023.107994,1,journal-article,TRUE
10.48550/arxiv.2310.16680,10.1088/1361-6463/ad5356,0.922,journal-article,TRUE
10.48550/arxiv.2310.09368,10.2514/1.j063407,0.9954,journal-article,TRUE
10.48550/arxiv.math/0010296,10.4310/mrl.2001.v8.n4.a15,1,journal-article,TRUE
10.48550/arxiv.2212.13525,10.1109/wacv56688.2023.00181,1,proceedings-article,TRUE
10.48550/arxiv.2102.11782,10.1145/3582499,1,journal-article,TRUE
10.48550/arxiv.1612.00973,10.1515/math-2018-0023,0.9406,journal-article,FALSE
10.48550/arxiv.1708.08783,10.1007/s11425-019-1830-3,0.9712,journal-article,FALSE
